date,close,Volume,Open,High,Low
12/18/2020,$153.77 ,327304,$153.75 ,$154.07 ,$152.84 
12/17/2020,$154.64 ,222093,$156.12 ,$156.30 ,$154.54 
12/16/2020,$155.09 ,266126,$154.16 ,$155.48 ,$153.00 
12/15/2020,$152.85 ,286082,$153.47 ,$153.47 ,$151.90 
12/14/2020,$153.58 ,494677,$154.00 ,$154.90 ,$153.47 
12/11/20,$151.00 ,708768,$149.62 ,$151.74 ,$149.04 
12/10/20,$143.07 ,319854,$142.76 ,$143.19 ,$141.90 
12/09/20,$140.88 ,190398,$140.94 ,$142.50 ,$139.67 
12/08/20,$138.74 ,130683,$138.32 ,$138.98 ,$138.10 
12/07/20,$138.15 ,150083,$138.60 ,$138.82 ,$137.70 
12/04/20,$138.28 ,137849,$137.90 ,$138.85 ,$137.75 
12/03/20,$136.85 ,171662,$137.77 ,$138.16 ,$136.75 
12/02/20,$136.34 ,197914,$136.05 ,$136.71 ,$135.77 
12/01/20,$136.14 ,289218,$135.60 ,$136.46 ,$135.18 
11/30/2020,$134.46 ,355258,$135.92 ,$138.50 ,$134.45 
11/27/2020,$140.16 ,77346,$140.10 ,$141.16 ,$140.04 
11/25/2020,$141.31 ,231393,$140.97 ,$141.54 ,$140.03 
11/24/2020,$143.84 ,188350,$143.90 ,$144.53 ,$143.18 
11/23/2020,$143.26 ,238025,$143.75 ,$143.96 ,$143.22 
11/20/2020,$142.13 ,112969,$142.30 ,$143.04 ,$142.07 
11/19/2020,$140.92 ,139991,$140.70 ,$141.08 ,$140.13 
11/18/2020,$141.83 ,228727,$141.85 ,$143.16 ,$141.27 
11/17/2020,$142.74 ,150337,$142.82 ,$143.48 ,$142.06 
11/16/2020,$144.11 ,130410,$143.39 ,$144.65 ,$143.37 
11/13/2020,$141.62 ,136181,$140.29 ,$141.85 ,$140.14 
11/12/20,$139.69 ,99476,$141.33 ,$141.33 ,$139.60 
11/11/20,$142.48 ,176024,$142.71 ,$143.32 ,$142.12 
11/10/20,$139.94 ,217794,$139.70 ,$141.48 ,$139.64 
11/09/20,$139.64 ,245575,$140.30 ,$141.71 ,$139.64 
11/06/20,$137.20 ,165218,$136.70 ,$138.20 ,$136.11 
11/05/20,$137.07 ,155919,$135.86 ,$137.40 ,$135.55 
11/04/20,$134.16 ,185148,$134.73 ,$134.91 ,$134.01 
11/03/20,$135.87 ,147552,$134.46 ,$136.82 ,$134.46 
11/02/20,$133.24 ,146214,$133.06 ,$133.65 ,$132.66 
10/30/2020,$131.29 ,115974,$130.88 ,$131.52 ,$130.54 
10/29/2020,$131.35 ,140625,$131.93 ,$132.35 ,$130.41 
10/28/2020,$130.07 ,229491,$131.13 ,$131.21 ,$129.28 
10/27/2020,$132.46 ,144837,$133.04 ,$133.04 ,$132.26 
10/26/2020,$132.85 ,142299,$133.12 ,$133.36 ,$132.36 
10/23/2020,$133.28 ,59911,$133.82 ,$133.82 ,$132.80 
10/22/2020,$133.42 ,70808,$133.39 ,$133.56 ,$132.65 
10/21/2020,$133.14 ,162863,$133.00 ,$133.79 ,$132.86 
10/20/2020,$131.31 ,138266,$130.88 ,$131.78 ,$130.66 
10/19/2020,$130.88 ,106869,$131.79 ,$131.79 ,$130.62 
10/16/2020,$130.64 ,144439,$130.65 ,$131.71 ,$130.59 
10/15/2020,$131.17 ,123028,$130.64 ,$131.22 ,$130.38 
10/14/2020,$131.53 ,105058,$131.64 ,$131.97 ,$131.31 
10/13/2020,$132.65 ,104604,$132.84 ,$133.13 ,$132.42 
10/12/20,$131.80 ,144452,$132.00 ,$132.22 ,$131.62 
10/09/20,$132.08 ,107849,$132.22 ,$132.36 ,$131.97 
10/08/20,$132.95 ,99276,$132.93 ,$133.14 ,$132.47 
10/07/20,$132.43 ,115869,$132.68 ,$132.68 ,$132.01 
10/06/20,$131.26 ,256714,$131.93 ,$132.63 ,$131.16 
10/05/20,$132.10 ,236447,$131.48 ,$132.18 ,$131.25 
10/02/20,$131.73 ,98754,$130.98 ,$132.13 ,$130.88 
10/01/20,$132.43 ,130814,$132.63 ,$132.83 ,$132.02 
09/30/2020,$132.44 ,155905,$132.65 ,$133.26 ,$132.12 
09/29/2020,$134.25 ,136496,$135.07 ,$135.75 ,$134.19 
09/28/2020,$136.01 ,218988,$135.04 ,$136.31 ,$135.04 
09/25/2020,$132.97 ,189278,$132.60 ,$133.12 ,$132.00 
09/24/2020,$131.85 ,199501,$131.38 ,$132.69 ,$130.91 
09/23/2020,$133.29 ,199182,$134.52 ,$135.16 ,$133.19 
09/22/2020,$132.25 ,144613,$131.41 ,$132.30 ,$131.17 
09/21/2020,$131.22 ,306275,$132.30 ,$132.30 ,$130.21 
09/18/2020,$134.25 ,128012,$134.48 ,$135.31 ,$134.25 
09/17/2020,$135.00 ,132424,$133.80 ,$135.42 ,$133.56 
09/16/2020,$134.03 ,125769,$134.55 ,$134.76 ,$134.01 
09/15/2020,$134.03 ,100887,$134.48 ,$134.78 ,$133.91 
09/14/2020,$133.77 ,193078,$133.90 ,$134.36 ,$133.43 
09/11/20,$131.34 ,155764,$131.13 ,$131.60 ,$130.54 
09/10/20,$130.18 ,133717,$130.46 ,$131.35 ,$130.05 
09/09/20,$131.13 ,179901,$130.32 ,$131.47 ,$130.32 
09/08/20,$131.23 ,227317,$131.00 ,$132.10 ,$130.60 
09/04/20,$133.17 ,203149,$133.00 ,$133.75 ,$130.93 
09/03/20,$129.95 ,173427,$131.62 ,$131.95 ,$129.59 
09/02/20,$132.52 ,123127,$131.69 ,$132.62 ,$131.57 
09/01/20,$132.30 ,143936,$131.80 ,$132.46 ,$131.09 
08/31/2020,$132.43 ,183265,$133.12 ,$133.12 ,$131.78 
08/28/2020,$133.92 ,100677,$134.03 ,$134.29 ,$133.57 
08/27/2020,$133.56 ,165049,$134.17 ,$134.23 ,$133.17 
08/26/2020,$134.89 ,138281,$134.40 ,$135.07 ,$133.99 
08/25/2020,$134.79 ,126825,$135.00 ,$135.20 ,$134.14 
08/24/2020,$134.76 ,154467,$134.65 ,$135.45 ,$134.37 
08/21/2020,$133.83 ,122586,$133.22 ,$133.91 ,$133.11 
08/20/2020,$134.09 ,117993,$133.73 ,$134.25 ,$133.60 
08/19/2020,$135.21 ,111909,$136.23 ,$136.50 ,$135.14 
08/18/2020,$136.08 ,121198,$136.22 ,$136.58 ,$135.87 
08/17/2020,$135.53 ,158846,$134.95 ,$135.56 ,$134.57 
08/14/2020,$134.22 ,110689,$133.67 ,$134.49 ,$133.60 
08/13/2020,$135.64 ,158222,$136.25 ,$136.34 ,$135.28 
08/12/20,$136.44 ,251642,$136.87 ,$136.91 ,$136.16 
08/11/20,$133.75 ,287710,$135.00 ,$135.17 ,$133.56 
08/10/20,$130.57 ,173959,$130.00 ,$130.64 ,$129.96 
08/07/20,$129.96 ,214856,$130.00 ,$130.00 ,$129.21 
08/06/20,$128.34 ,247996,$128.58 ,$129.50 ,$127.60 
08/05/20,$124.82 ,172715,$125.67 ,$125.83 ,$124.56 
08/04/20,$122.91 ,162436,$122.93 ,$123.55 ,$122.22 
08/03/20,$120.94 ,240722,$119.62 ,$121.13 ,$119.51 
07/31/2020,$119.34 ,272136,$120.00 ,$120.22 ,$118.66 
07/30/2020,$122.46 ,186112,$122.00 ,$122.66 ,$121.21 
07/29/2020,$123.99 ,224827,$123.38 ,$124.20 ,$123.05 
07/28/2020,$125.46 ,161818,$126.00 ,$126.02 ,$125.22 
07/27/2020,$127.57 ,149609,$126.84 ,$128.05 ,$126.62 
07/24/2020,$125.21 ,124034,$125.37 ,$126.15 ,$125.05 
07/23/2020,$125.86 ,138776,$125.97 ,$126.95 ,$125.70 
07/22/2020,$126.26 ,104766,$125.76 ,$126.39 ,$125.49 
07/21/2020,$126.27 ,152975,$127.23 ,$127.34 ,$126.17 
07/20/2020,$127.28 ,145578,$127.18 ,$127.64 ,$126.92 
07/17/2020,$127.06 ,137019,$127.08 ,$127.33 ,$126.54 
07/16/2020,$126.49 ,212406,$127.26 ,$127.26 ,$126.08 
07/15/2020,$127.33 ,201547,$127.82 ,$128.15 ,$126.93 
07/14/2020,$126.43 ,191895,$125.15 ,$126.63 ,$125.15 
07/13/2020,$125.05 ,218210,$126.66 ,$126.66 ,$124.82 
07/10/20,$124.97 ,198726,$123.95 ,$125.05 ,$123.57 
07/09/20,$123.83 ,168212,$125.07 ,$125.07 ,$122.90 
07/08/20,$125.41 ,179656,$125.49 ,$125.49 ,$124.67 
07/07/20,$124.96 ,184207,$126.01 ,$126.44 ,$124.96 
07/06/20,$126.98 ,285736,$127.16 ,$127.51 ,$126.33 
07/02/20,$126.39 ,326479,$127.20 ,$127.53 ,$126.14 
07/01/20,$124.14 ,255131,$124.76 ,$125.04 ,$124.03 
06/30/2020,$125.63 ,222077,$125.51 ,$126.12 ,$124.87 
06/29/2020,$126.89 ,242594,$126.47 ,$127.00 ,$125.93 
06/26/2020,$126.16 ,229724,$127.91 ,$127.91 ,$125.90 
06/25/2020,$127.77 ,192006,$126.45 ,$127.80 ,$126.01 
06/24/2020,$127.80 ,433596,$129.40 ,$129.42 ,$127.00 
06/23/2020,$129.09 ,244765,$130.17 ,$130.31 ,$128.97 
06/22/2020,$128.13 ,124589,$127.93 ,$128.33 ,$127.18 
06/19/2020,$127.79 ,138818,$129.00 ,$129.09 ,$127.50 
06/18/2020,$129.12 ,114179,$128.88 ,$129.12 ,$128.48 
06/17/2020,$128.88 ,157282,$129.68 ,$129.99 ,$128.84 
06/16/2020,$129.60 ,168979,$130.70 ,$131.27 ,$128.56 
06/15/2020,$127.40 ,188008,$126.17 ,$128.22 ,$125.25 
06/12/20,$127.82 ,241555,$128.15 ,$128.36 ,$126.49 
06/11/20,$124.44 ,266884,$127.38 ,$127.89 ,$123.83 
06/10/20,$131.01 ,158378,$131.15 ,$131.81 ,$130.43 
06/09/20,$130.59 ,195841,$130.00 ,$131.09 ,$129.62 
06/08/20,$132.07 ,189468,$131.86 ,$132.13 ,$130.79 
06/05/20,$131.10 ,238874,$130.12 ,$132.00 ,$130.12 
06/04/20,$128.16 ,197045,$127.51 ,$129.08 ,$127.51 
06/03/20,$128.73 ,237057,$128.05 ,$129.25 ,$127.58 
06/02/20,$126.48 ,237883,$126.39 ,$127.12 ,$125.95 
06/01/20,$126.45 ,233547,$124.90 ,$126.84 ,$124.75 
05/29/2020,$126.01 ,269315,$125.94 ,$126.25 ,$124.71 
05/28/2020,$128.36 ,341751,$129.19 ,$129.32 ,$128.11 
05/27/2020,$126.81 ,330230,$126.41 ,$126.97 ,$124.84 
05/26/2020,$124.11 ,378831,$123.05 ,$124.36 ,$122.71 
05/22/2020,$117.56 ,132095,$117.99 ,$118.06 ,$117.12 
05/21/2020,$117.95 ,132277,$118.87 ,$119.13 ,$117.52 
05/20/2020,$119.82 ,162627,$119.84 ,$120.33 ,$119.27 
05/19/2020,$118.22 ,220565,$119.29 ,$119.68 ,$118.22 
05/18/2020,$119.47 ,236273,$118.46 ,$119.75 ,$118.10 
05/15/2020,$116.89 ,179142,$116.20 ,$117.35 ,$116.11 
05/14/2020,$116.95 ,255298,$116.00 ,$117.06 ,$115.19 
05/13/2020,$117.76 ,340451,$119.83 ,$119.83 ,$117.01 
05/12/20,$120.17 ,355267,$121.54 ,$122.40 ,$120.05 
05/11/20,$123.62 ,179142,$123.22 ,$123.87 ,$122.96 
05/08/20,$123.10 ,216226,$121.98 ,$123.55 ,$121.96 
05/07/20,$121.52 ,146748,$121.45 ,$122.20 ,$121.23 
05/06/20,$121.58 ,131436,$123.45 ,$123.45 ,$121.43 
05/05/20,$121.96 ,124959,$122.53 ,$122.88 ,$121.78 
05/04/20,$120.70 ,189496,$120.25 ,$120.94 ,$119.82 
05/01/20,$121.12 ,183157,$121.64 ,$122.23 ,$121.01 
04/30/2020,$123.59 ,265322,$124.90 ,$125.07 ,$122.97 
04/29/2020,$127.86 ,171098,$127.66 ,$128.79 ,$127.14 
04/28/2020,$125.49 ,195734,$126.23 ,$126.93 ,$125.47 
04/27/2020,$124.20 ,160297,$123.75 ,$124.42 ,$123.25 
04/24/2020,$122.56 ,114119,$122.75 ,$122.79 ,$121.69 
04/23/2020,$121.68 ,156074,$122.37 ,$123.27 ,$121.67 
04/22/2020,$121.43 ,181688,$122.14 ,$122.14 ,$121.11 
04/21/2020,$120.67 ,221722,$121.45 ,$121.98 ,$120.41 
04/20/2020,$121.71 ,176737,$122.68 ,$123.17 ,$121.64 
04/17/2020,$124.61 ,180929,$124.96 ,$124.96 ,$123.52 
04/16/2020,$121.83 ,195371,$122.00 ,$122.10 ,$120.51 
04/15/2020,$122.99 ,302222,$124.06 ,$124.06 ,$122.63 
04/14/2020,$124.64 ,297779,$124.77 ,$125.25 ,$123.70 
04/13/2020,$121.26 ,154286,$121.75 ,$121.80 ,$120.18 
04/09/20,$123.41 ,216263,$124.21 ,$124.84 ,$123.09 
04/08/20,$123.54 ,239036,$123.17 ,$123.92 ,$121.75 
04/07/20,$121.90 ,239632,$125.57 ,$125.67 ,$121.90 
04/06/20,$122.41 ,328162,$120.00 ,$122.81 ,$119.40 
04/03/20,$115.00 ,337153,$114.81 ,$115.69 ,$113.98 
04/02/20,$117.82 ,292598,$115.91 ,$118.12 ,$115.72 
04/01/20,$116.71 ,398074,$118.00 ,$119.33 ,$116.50 
03/31/2020,$119.95 ,356625,$120.20 ,$122.16 ,$119.55 
03/30/2020,$125.22 ,274374,$124.42 ,$125.29 ,$123.00 
03/27/2020,$127.24 ,329668,$125.10 ,$129.25 ,$125.01 
03/26/2020,$126.34 ,377343,$122.02 ,$126.56 ,$122.02 
03/25/2020,$121.29 ,487000,$121.64 ,$123.20 ,$118.46 
03/24/2020,$116.35 ,407425,$114.03 ,$116.97 ,$112.52 
03/23/2020,$111.10 ,487887,$113.72 ,$114.41 ,$108.61 
03/20/2020,$116.46 ,317048,$120.00 ,$121.85 ,$116.46 
03/19/2020,$118.23 ,480971,$118.12 ,$120.41 ,$116.96 
03/18/2020,$116.07 ,580103,$115.87 ,$119.28 ,$112.04 
03/17/2020,$118.89 ,743320,$115.61 ,$119.71 ,$113.70 
03/16/2020,$108.50 ,409442,$110.00 ,$112.51 ,$108.01 
03/13/2020,$116.23 ,448747,$117.18 ,$117.27 ,$111.59 
03/12/20,$112.20 ,536601,$118.78 ,$118.78 ,$111.48 
03/11/20,$122.79 ,565514,$125.16 ,$126.23 ,$122.61 
03/10/20,$126.99 ,462064,$126.29 ,$127.00 ,$123.24 
03/09/20,$122.79 ,435180,$122.60 ,$125.69 ,$122.24 
03/06/20,$127.11 ,292231,$127.42 ,$127.88 ,$126.20 
03/05/20,$129.20 ,401852,$129.50 ,$129.83 ,$128.80 
03/04/20,$131.85 ,244625,$129.50 ,$131.99 ,$129.00 
03/03/20,$130.95 ,288993,$132.45 ,$133.99 ,$130.02 
03/02/20,$132.71 ,264418,$131.00 ,$132.98 ,$130.14 
02/28/2020,$130.75 ,367932,$128.85 ,$130.80 ,$128.00 
02/27/2020,$131.40 ,305003,$133.16 ,$133.73 ,$131.23 
02/26/2020,$135.13 ,316766,$135.20 ,$136.28 ,$134.62 
02/25/2020,$134.03 ,317759,$136.26 ,$136.26 ,$133.30 
02/24/2020,$134.49 ,398777,$135.12 ,$135.31 ,$134.01 
02/21/2020,$139.04 ,150574,$139.30 ,$139.81 ,$138.64 
02/20/2020,$139.11 ,241033,$138.63 ,$139.41 ,$138.24 
02/19/2020,$137.84 ,315218,$137.63 ,$138.68 ,$137.52 
02/18/2020,$139.38 ,277254,$139.06 ,$140.00 ,$138.58 
02/14/2020,$140.15 ,139167,$140.60 ,$140.99 ,$139.76 
02/13/2020,$141.10 ,135877,$141.00 ,$141.46 ,$140.78 
02/12/20,$142.43 ,99055,$142.00 ,$142.66 ,$141.95 
02/11/20,$142.11 ,151215,$141.99 ,$142.34 ,$141.70 
02/10/20,$141.28 ,135834,$140.93 ,$141.90 ,$140.71 
02/07/20,$142.34 ,98026,$142.99 ,$143.16 ,$142.26 
02/06/20,$143.85 ,204572,$144.00 ,$144.39 ,$143.06 
02/05/20,$141.72 ,104115,$142.20 ,$142.20 ,$141.46 
02/04/20,$140.95 ,208091,$140.74 ,$141.63 ,$140.53 
02/03/20,$138.92 ,160580,$138.68 ,$139.88 ,$138.55 
01/31/2020,$138.84 ,281598,$140.05 ,$140.60 ,$138.51 
01/30/2020,$141.08 ,111447,$140.50 ,$141.19 ,$139.73 
01/29/2020,$141.55 ,116867,$142.58 ,$142.58 ,$141.55 
01/28/2020,$142.58 ,234545,$141.67 ,$142.59 ,$141.67 
01/27/2020,$141.06 ,186798,$141.44 ,$141.54 ,$140.68 
01/24/2020,$142.76 ,204921,$143.49 ,$143.76 ,$142.24 
01/23/2020,$143.06 ,169429,$142.45 ,$143.10 ,$142.10 
01/22/2020,$141.56 ,171091,$141.93 ,$142.23 ,$141.22 
01/21/2020,$142.38 ,166190,$141.75 ,$142.96 ,$141.40 
01/17/2020,$140.04 ,91066,$139.68 ,$140.06 ,$139.47 
01/16/2020,$140.10 ,103996,$139.44 ,$140.10 ,$139.37 
01/15/2020,$139.36 ,138242,$139.61 ,$139.82 ,$139.28 
01/14/2020,$140.37 ,109402,$140.42 ,$140.71 ,$140.02 
01/13/2020,$140.56 ,114138,$140.16 ,$140.65 ,$139.72 
01/10/20,$139.73 ,171995,$140.00 ,$140.16 ,$139.47 
01/09/20,$140.51 ,116168,$141.16 ,$141.16 ,$140.11 
01/08/20,$141.16 ,117713,$140.91 ,$141.58 ,$140.60 
01/07/20,$141.51 ,123666,$142.13 ,$142.43 ,$141.36 
01/06/20,$140.77 ,150386,$139.46 ,$140.89 ,$139.46 
01/03/20,$140.75 ,174894,$141.23 ,$141.42 ,$140.30 
01/02/20,$142.24 ,118092,$142.00 ,$142.35 ,$141.53 
12/31/2019,$140.54 ,89719,$140.58 ,$140.73 ,$140.13 
12/30/2019,$140.61 ,91808,$141.46 ,$141.46 ,$140.44 
12/27/2019,$141.28 ,132999,$142.00 ,$142.00 ,$141.24 
12/26/2019,$141.53 ,73655,$141.36 ,$141.53 ,$140.84 
12/24/2019,$141.34 ,66718,$141.50 ,$141.68 ,$141.19 
12/23/2019,$141.96 ,85899,$142.12 ,$142.12 ,$141.70 
12/20/2019,$141.97 ,129349,$140.56 ,$142.26 ,$140.56 
12/19/2019,$142.76 ,93079,$142.98 ,$143.00 ,$142.46 
12/18/2019,$142.39 ,69679,$142.42 ,$142.54 ,$142.14 
12/17/2019,$142.77 ,70562,$142.38 ,$142.86 ,$142.29 
12/16/2019,$142.53 ,75937,$142.19 ,$142.65 ,$142.18 
12/13/2019,$142.10 ,89136,$142.61 ,$142.88 ,$141.78 
12/12/19,$141.60 ,150024,$140.85 ,$141.80 ,$140.23 
12/11/19,$141.62 ,139505,$141.33 ,$141.83 ,$140.98 
12/10/19,$141.18 ,146983,$141.30 ,$141.66 ,$141.00 
12/09/19,$141.89 ,103754,$143.13 ,$143.13 ,$141.86 
12/06/19,$142.77 ,93854,$142.35 ,$142.85 ,$142.33 
12/05/19,$142.83 ,91527,$143.10 ,$143.13 ,$142.58 
12/04/19,$143.38 ,175402,$144.02 ,$144.02 ,$142.74 
12/03/19,$140.73 ,109287,$140.51 ,$140.79 ,$139.95 
12/02/19,$140.27 ,117860,$141.35 ,$141.35 ,$139.70 
11/29/2019,$140.21 ,107847,$140.15 ,$140.58 ,$140.07 
11/27/2019,$141.66 ,179901,$141.49 ,$141.86 ,$141.01 
11/26/2019,$141.97 ,86419,$141.98 ,$142.00 ,$141.28 
11/25/2019,$142.54 ,115675,$140.75 ,$142.70 ,$140.75 
11/22/2019,$142.53 ,69924,$143.10 ,$143.10 ,$142.35 
11/21/2019,$142.14 ,61290,$142.10 ,$142.38 ,$141.86 
11/20/2019,$141.37 ,94134,$141.75 ,$141.87 ,$140.50 
11/19/2019,$142.85 ,133305,$143.56 ,$143.56 ,$142.80 
11/18/2019,$143.60 ,130395,$143.30 ,$143.76 ,$143.27 
11/15/2019,$144.27 ,114505,$144.01 ,$144.40 ,$143.92 
11/14/2019,$143.87 ,98814,$143.50 ,$143.87 ,$142.88 
11/13/2019,$144.56 ,113793,$144.49 ,$144.71 ,$144.03 
11/12/19,$144.54 ,119585,$144.77 ,$145.28 ,$143.68 
11/11/19,$145.06 ,210624,$144.95 ,$145.41 ,$144.35 
11/08/19,$144.39 ,192023,$144.00 ,$144.58 ,$143.93 
11/07/19,$142.86 ,179985,$142.70 ,$143.50 ,$142.64 
11/06/19,$140.37 ,98929,$140.63 ,$140.85 ,$140.19 
11/05/19,$140.74 ,80547,$140.88 ,$140.94 ,$140.41 
11/04/19,$140.56 ,138025,$140.03 ,$140.63 ,$140.03 
11/01/19,$139.83 ,115831,$139.62 ,$140.09 ,$139.45 
10/31/2019,$138.55 ,166516,$138.70 ,$138.86 ,$138.25 
10/30/2019,$139.02 ,136565,$137.42 ,$139.09 ,$137.42 
10/29/2019,$138.68 ,149738,$138.20 ,$138.74 ,$138.20 
10/28/2019,$138.34 ,117396,$137.95 ,$138.36 ,$137.66 
10/25/2019,$138.28 ,147871,$138.22 ,$138.44 ,$137.72 
10/24/2019,$138.15 ,137532,$137.90 ,$138.17 ,$137.67 
10/23/2019,$137.32 ,112806,$136.75 ,$137.32 ,$136.61 
10/22/2019,$136.35 ,80792,$136.60 ,$136.99 ,$136.30 
10/21/2019,$136.32 ,95694,$136.42 ,$136.70 ,$136.21 
10/18/2019,$135.77 ,115192,$135.92 ,$135.98 ,$135.38 
10/17/2019,$135.95 ,115572,$136.18 ,$136.35 ,$135.61 
10/16/2019,$136.76 ,172679,$137.18 ,$137.43 ,$136.59 
10/15/2019,$136.87 ,169433,$136.80 ,$137.36 ,$136.38 
10/14/2019,$135.07 ,55985,$135.28 ,$135.56 ,$135.03 
10/11/19,$135.45 ,148290,$135.20 ,$136.22 ,$135.06 
10/10/19,$132.65 ,91356,$132.46 ,$133.00 ,$132.30 
10/09/19,$133.01 ,137007,$132.89 ,$133.42 ,$132.71 
10/08/19,$131.43 ,152488,$131.87 ,$132.17 ,$131.18 
10/07/19,$131.15 ,183892,$131.20 ,$131.87 ,$130.98 
10/04/19,$131.82 ,119126,$131.35 ,$131.96 ,$131.10 
10/03/19,$131.20 ,149362,$130.59 ,$131.22 ,$129.74 
10/02/19,$131.47 ,136088,$132.22 ,$132.48 ,$130.98 
10/01/19,$133.29 ,302000,$134.63 ,$134.63 ,$132.98 
09/30/2019,$134.49 ,172626,$133.55 ,$134.68 ,$133.11 
09/27/2019,$136.28 ,114515,$136.85 ,$137.13 ,$135.90 
09/26/2019,$138.32 ,181010,$137.90 ,$138.41 ,$136.80 
09/25/2019,$136.62 ,166019,$136.35 ,$136.93 ,$135.57 
09/24/2019,$137.41 ,238151,$137.70 ,$138.35 ,$137.06 
09/23/2019,$136.37 ,108676,$135.25 ,$136.67 ,$135.25 
09/20/2019,$136.56 ,101678,$137.07 ,$137.73 ,$136.52 
09/19/2019,$136.55 ,73450,$136.82 ,$137.14 ,$136.43 
09/18/2019,$137.05 ,84365,$137.55 ,$137.63 ,$136.57 
09/17/2019,$137.82 ,149561,$137.00 ,$137.89 ,$136.90 
09/16/2019,$135.94 ,140986,$136.20 ,$136.27 ,$135.54 
09/13/2019,$136.66 ,194977,$136.78 ,$137.19 ,$136.63 
09/12/19,$135.79 ,117348,$135.31 ,$136.30 ,$135.31 
09/11/19,$135.55 ,193488,$135.64 ,$135.96 ,$135.32 
09/10/19,$133.62 ,133315,$133.58 ,$133.87 ,$133.32 
09/09/19,$132.83 ,188653,$132.89 ,$133.23 ,$132.76 
09/06/19,$132.05 ,331253,$132.01 ,$132.25 ,$131.81 
09/05/19,$131.17 ,155075,$130.58 ,$131.64 ,$130.58 
09/04/19,$132.10 ,107626,$131.32 ,$132.37 ,$131.32 
09/03/19,$131.57 ,97894,$131.40 ,$131.86 ,$131.18 
08/30/2019,$130.63 ,50601,$131.02 ,$131.29 ,$130.33 
08/29/2019,$130.50 ,92145,$130.49 ,$130.62 ,$130.07 
08/28/2019,$130.29 ,100470,$130.18 ,$130.57 ,$129.80 
08/27/2019,$130.46 ,99991,$131.02 ,$131.27 ,$130.34 
08/26/2019,$130.78 ,179877,$130.93 ,$131.39 ,$130.14 
08/23/2019,$127.83 ,111147,$128.97 ,$129.79 ,$127.72 
08/22/2019,$129.65 ,53146,$129.84 ,$130.27 ,$129.47 
08/21/2019,$129.88 ,83720,$129.82 ,$130.17 ,$129.74 
08/20/2019,$129.03 ,73816,$129.48 ,$129.70 ,$128.95 
08/19/2019,$129.64 ,73867,$129.67 ,$129.97 ,$129.50 
08/16/2019,$128.79 ,116706,$127.83 ,$128.99 ,$127.75 
08/15/2019,$127.36 ,139410,$127.00 ,$127.63 ,$126.84 
08/14/2019,$126.48 ,184166,$128.21 ,$128.21 ,$126.10 
08/13/2019,$129.42 ,146438,$128.30 ,$129.94 ,$128.20 
08/12/19,$128.23 ,126690,$128.68 ,$128.85 ,$127.83 
08/09/19,$128.98 ,128393,$129.23 ,$129.49 ,$128.16 
08/08/19,$129.35 ,106387,$128.49 ,$129.59 ,$128.04 
08/07/19,$128.22 ,290579,$127.35 ,$128.47 ,$127.02 
08/06/19,$127.05 ,188905,$127.46 ,$127.74 ,$125.64 
08/05/19,$128.30 ,294742,$129.42 ,$129.83 ,$127.70 
08/02/19,$128.95 ,101098,$128.00 ,$129.19 ,$128.00 
08/01/19,$129.62 ,122801,$130.20 ,$131.40 ,$129.14 
07/31/2019,$129.05 ,203243,$129.46 ,$129.89 ,$128.38 
07/30/2019,$131.13 ,89672,$131.10 ,$131.45 ,$130.70 
07/29/2019,$131.73 ,134542,$131.66 ,$132.13 ,$131.61 
07/26/2019,$131.95 ,88689,$131.72 ,$132.24 ,$131.38 
07/25/2019,$132.50 ,114890,$133.07 ,$133.07 ,$132.22 
07/24/2019,$133.00 ,158372,$132.28 ,$133.16 ,$132.24 
07/23/2019,$131.75 ,104455,$131.70 ,$131.99 ,$131.58 
07/22/2019,$131.14 ,263313,$131.26 ,$131.58 ,$130.86 
07/19/2019,$130.17 ,411600,$131.31 ,$131.60 ,$130.03 
07/18/2019,$129.81 ,229278,$129.27 ,$130.16 ,$129.27 
07/17/2019,$129.36 ,176026,$129.50 ,$129.64 ,$129.15 
07/16/2019,$128.61 ,221420,$128.38 ,$129.32 ,$128.28 
07/15/2019,$127.63 ,115902,$128.10 ,$128.49 ,$127.23 
07/12/19,$127.71 ,118911,$127.40 ,$128.13 ,$127.00 
07/11/19,$126.75 ,74918,$127.08 ,$127.08 ,$126.37 
07/10/19,$127.38 ,131537,$126.62 ,$127.68 ,$126.62 
07/09/19,$126.90 ,85538,$126.86 ,$126.90 ,$126.41 
07/08/19,$126.87 ,170947,$126.28 ,$127.44 ,$126.19 
07/05/19,$126.57 ,75291,$126.15 ,$126.64 ,$125.95 
07/03/19,$126.83 ,72058,$126.87 ,$127.43 ,$126.23 
07/02/19,$127.00 ,173166,$126.30 ,$127.24 ,$126.30 
07/01/19,$125.79 ,179434,$126.63 ,$126.80 ,$125.32 
06/28/2019,$123.99 ,83740,$124.09 ,$124.43 ,$123.84 
06/27/2019,$123.67 ,56020,$123.92 ,$124.50 ,$123.47 
06/26/2019,$123.29 ,96176,$123.92 ,$124.05 ,$123.15 
06/25/2019,$123.93 ,109318,$124.78 ,$124.78 ,$123.44 
06/24/2019,$124.79 ,156961,$125.06 ,$125.20 ,$124.72 
06/21/2019,$124.83 ,88820,$124.93 ,$125.22 ,$124.72 
06/20/2019,$125.80 ,83080,$125.91 ,$125.99 ,$125.26 
06/19/2019,$125.21 ,75360,$125.20 ,$125.28 ,$124.72 
